School_Code,School_Name,District_Code,District_Name,School_Type,School_Index,School_Rating_Category,ESSA_Support_Status,Comprehensive_Decision,Targeted_Decision,Targeted_Subgroups,School_Index_Source,Percent_Male,Percent_Female,Percent_EL,Percent_FRL,Percent_IEP,Percent_Asian,Percent_Black,Percent_PacIs,Percent_Hispanic,Percent_Multi,Percent_NatAm,Percent_White,Percent_Foster_Care,Percent_Military_Connected,Percent_Migrant,Percent_Homeless,Count_All_Students,Percent_NonBinary,Index_EL,Index_FRL,Index_IEP,Index_Asian,Index_Black,Index_PacIs,Index_Hispanic,Index_Multi,Index_NatAm,Index_White
56430109,Roland-Story High School,5643,Roland-Story Comm School District,High,61.64,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,51.6,48.4,0.6,19.1,8.1,0.3,0.9,0.0,6.7,2.3,0.0,89.9,0.0,0.0,0.0,0.0,345,0.0,0.0,49.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.07
56430209,Roland-Story Middle School,5643,Roland-Story Comm School District,Middle,59.67,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.1,47.9,1.6,23.3,12.0,0.3,2.5,0.0,6.0,3.8,0.3,87.1,0.6,0.0,0.3,0.0,317,0.0,0.0,57.18,59.02,0.0,0.0,0.0,0.0,0.0,0.0,59.76
56430409,Roland-Story Elementary School,5643,Roland-Story Comm School District,Elementary,64.04,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,51.4,48.6,0.5,21.4,13.3,0.0,0.0,0.0,3.2,4.4,0.2,92.1,0.2,0.0,0.0,0.0,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.25
56970109,Rockford Junior-Senior High School,5697,Rudd-Rockford-Marble Rk Comm School District,High,53.09,Acceptable,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,53.4,46.6,0.0,48.3,17.2,0.0,1.1,0.0,1.1,4.0,0.0,93.7,0.6,0.0,0.0,0.0,174,0.0,0.0,49.06,37.74,0.0,0.0,0.0,0.0,0.0,0.0,53.54
56970418,RRMR Elementary School,5697,Rudd-Rockford-Marble Rk Comm School District,Elementary,57.52,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,53.4,46.6,0.0,60.1,14.9,0.5,2.4,0.0,3.4,2.9,0.0,90.9,0.0,0.0,0.0,0.0,208,0.0,0.0,56.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.74
57240109,Ruthven-Ayrshire High School,5724,Ruthven-Ayrshire Comm School District,High,51.53,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,45.5,54.5,0.0,54.5,13.0,2.6,2.6,0.0,3.9,2.6,0.0,88.3,0.0,0.0,0.0,1.3,77,0.0,0.0,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
57240409,Ruthven-Ayrshire Elementary School,5724,Ruthven-Ayrshire Comm School District,Elementary,42.33,Priority,Targeted Year 1,Not-Met,Targeted,White,Independent Institutional Data,54.8,45.2,0.0,57.5,4.1,0.0,2.7,0.0,6.8,0.0,0.0,90.4,0.0,0.0,0.0,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.56
57510109,St Ansgar High School,5751,St Ansgar Comm School District,High,65.68,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,49.7,50.3,1.2,24.6,9.4,1.2,0.0,0.0,2.3,4.7,0.0,91.8,0.0,0.6,0.0,0.0,171,0.0,0.0,64.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8
57510209,St Ansgar Middle School,5751,St Ansgar Comm School District,Middle,60.59,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,53.0,47.0,1.7,24.8,13.7,0.0,1.7,0.0,2.6,0.9,0.9,94.0,0.0,0.0,0.0,0.0,117,0.0,0.0,59.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9
57510427,St Ansgar Elementary School,5751,St Ansgar Comm School District,Elementary,57.72,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,50.2,49.8,0.4,25.4,10.6,0.0,0.0,0.0,2.1,3.2,0.0,94.7,0.0,0.7,0.0,0.0,283,0.0,0.0,54.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.77
58050109,Saydel High School,5805,Saydel Comm School District,High,50.25,Acceptable,Targeted Year 2,Met,Targeted,"English Learners (EL), Students with Disabilities (IEP)",Independent Institutional Data,53.2,46.8,8.6,60.5,13.5,0.7,0.9,0.0,17.7,5.8,0.0,74.9,0.4,0.0,0.0,2.7,451,0.0,40.03,50.42,42.13,0.0,0.0,0.0,49.43,0.0,0.0,52.19
58050209,Woodside Middle School,5805,Saydel Comm School District,Middle,52.61,Acceptable,Extended Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,54.9,45.1,6.4,71.0,13.9,0.6,0.3,0.0,20.6,8.9,0.6,69.1,0.3,0.0,0.0,2.5,359,0.0,56.98,48.94,42.94,0.0,0.0,0.0,51.75,0.0,0.0,51.21
58050418,Cornell Elementary School,5805,Saydel Comm School District,Elementary,59.09,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,49.6,50.4,9.4,46.7,12.9,0.2,0.9,0.0,18.2,7.7,0.0,73.0,1.1,0.0,0.0,2.9,456,0.0,0.0,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.81
58230172,Schaller-Crestland Elementary,5823,Schaller-Crestland Comm School District,Elementary,57.51,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,51.8,48.2,15.3,54.0,10.9,0.7,0.7,7.3,23.4,3.6,0.0,64.2,0.0,0.0,0.0,0.0,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3
58230209,Schaller-Crestland Ridge View Middle School,5823,Schaller-Crestland Comm School District,Middle,52.09,Acceptable,Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,61.4,38.6,9.4,46.8,12.9,0.0,1.8,2.3,12.3,1.2,0.0,82.5,0.0,0.0,0.6,0.0,171,0.0,0.0,49.76,53.16,0.0,0.0,0.0,0.0,0.0,0.0,51.02
58320172,Schleswig Middle School,5832,Schleswig Comm School District,Middle,48.62,Needs Improvement,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,68.5,31.5,1.9,44.4,13.0,0.0,0.0,1.9,7.4,0.0,0.0,90.7,0.0,0.0,1.9,0.0,54,0.0,0.0,44.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.56
58320418,Schleswig Elementary School,5832,Schleswig Comm School District,Elementary,48.62,Needs Improvement,No Support Required,Met,Met,Achieved Standard,16343:Schleswig Middle School,58.0,42.0,5.8,43.5,4.3,2.9,0.0,0.0,13.0,0.0,0.0,84.1,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58770172,Sergeant Bluff-Luton Senior High School,5877,Sergeant Bluff-Luton Comm School District,High,56.98,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.0,48.0,3.0,26.5,13.3,3.6,3.4,0.2,6.9,3.8,0.2,82.0,0.2,2.8,0.4,0.8,533,0.0,0.0,53.59,49.01,0.0,0.0,0.0,52.95,0.0,0.0,57.43
58770409,Sergeant Bluff-Luton  Primary School,5877,Sergeant Bluff-Luton Comm School District,Elementary,58.55,Commendable,No Support Required,Met,Met,Achieved Standard,16350:Sergeant Bluff-Luton Elementary School,51.4,48.6,6.2,38.8,10.6,2.3,7.2,0.3,10.1,8.3,0.3,71.6,0.3,4.4,0.5,0.0,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58770418,Sergeant Bluff-Luton Middle School,5877,Sergeant Bluff-Luton Comm School District,Middle,58.25,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,50.9,49.1,3.8,29.8,14.4,1.1,4.9,0.8,8.7,4.3,0.8,79.4,0.3,2.4,1.1,0.3,369,0.0,0.0,56.27,55.62,0.0,0.0,0.0,59.92,0.0,0.0,58.81
58770427,Sergeant Bluff-Luton Elementary School,5877,Sergeant Bluff-Luton Comm School District,Elementary,58.55,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.9,47.1,2.6,33.6,18.1,2.3,4.6,1.4,7.2,7.2,0.9,76.4,0.3,5.7,0.6,0.6,348,0.0,0.0,56.99,49.36,0.0,0.0,0.0,0.0,0.0,0.0,58.41
58950109,Seymour High School,5895,Seymour Comm School District,High,46.65,Needs Improvement,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,60.6,39.4,0.0,52.3,11.4,0.0,0.0,0.0,2.3,3.0,0.0,94.7,0.0,0.0,0.0,0.0,132,0.0,0.0,44.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.71
58950427,Seymour Elementary School,5895,Seymour Comm School District,Elementary,46.65,Needs Improvement,No Support Required,Met,Met,Achieved Standard,16354:Seymour High School,45.6,54.4,0.0,70.6,20.6,0.0,0.0,0.0,0.0,4.4,0.0,95.6,0.0,0.0,0.0,0.0,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59220109,West Fork High School,5922,West Fork Comm School District,High,58.06,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,50.5,49.5,1.9,39.3,13.1,1.0,1.5,0.0,4.4,1.9,1.0,90.3,0.0,0.0,0.0,0.0,206,0.0,0.0,51.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.86
59220209,West Fork Middle School,5922,West Fork Comm School District,Middle,51.6,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,57.4,42.6,0.0,35.5,15.5,0.0,1.3,0.0,1.3,2.6,1.3,93.5,0.0,0.0,0.0,0.0,155,0.0,0.0,47.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.03
59220409,West Fork Elementary at Rockwell,5922,West Fork Comm School District,Elementary,50.59,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,54.3,45.7,1.8,43.7,11.1,0.3,0.9,0.0,4.7,2.3,0.0,91.8,0.0,0.0,0.0,0.0,341,0.0,0.0,45.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.21
59490109,Sheldon High School,5949,Sheldon Comm School District,High,53.94,Acceptable,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,54.1,45.9,9.9,39.2,12.6,1.5,1.2,0.0,23.4,0.3,0.3,73.4,0.6,0.0,0.0,0.3,342,0.0,0.0,49.59,42.92,0.0,0.0,0.0,51.32,0.0,0.0,54.54
59490209,Sheldon Middle School,5949,Sheldon Comm School District,Middle,59.83,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,48.4,51.6,6.3,46.6,14.7,1.3,3.1,0.6,21.6,2.2,0.0,71.3,0.0,0.0,0.0,0.0,320,0.0,0.0,57.59,57.17,0.0,0.0,0.0,57.48,0.0,0.0,60.62
59490436,East Elementary School,5949,Sheldon Comm School District,Elementary,62.01,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,50.4,49.6,12.6,43.7,14.6,1.3,1.3,1.1,19.5,3.1,0.0,73.5,0.2,0.0,0.0,0.0,446,0.0,0.0,59.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.23
59760109,Shenandoah High School,5976,Shenandoah Comm School District,High,61.26,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,56.4,43.6,0.0,38.2,8.1,0.8,0.8,0.0,3.5,2.3,0.4,92.3,0.4,8.5,0.0,0.4,259,0.0,0.0,58.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.18
59760131,IGNITE Online & Personalized Learning,5976,Shenandoah Comm School District,Other,42.89,Priority,Targeted Year 1,Not-Met,Targeted,"Low Socio-Economic Status (FRL), White",Independent Institutional Data,40.0,60.0,1.3,28.8,10.0,0.0,1.3,0.0,10.0,1.3,0.0,87.5,0.0,2.5,0.0,1.3,80,0.0,0.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.19
59760209,Shenandoah Middle School,5976,Shenandoah Comm School District,Middle,51.27,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,51.0,49.0,1.0,38.2,17.2,0.7,0.3,0.0,5.4,3.4,0.0,90.2,0.3,5.1,0.0,2.0,296,0.0,0.0,49.26,45.94,0.0,0.0,0.0,0.0,0.0,0.0,51.59
59760409,Shenandoah Elementary  School,5976,Shenandoah Comm School District,Elementary,61.09,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,49.3,50.7,1.3,38.9,14.4,0.5,0.3,0.0,6.1,2.1,0.0,90.9,0.8,1.3,0.0,1.6,375,0.0,0.0,57.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.72
59940109,Sibley-Ocheyedan High School,5994,Sibley-Ocheyedan Comm School District,High,50.82,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,49.3,50.2,7.9,42.7,11.9,0.0,0.0,2.2,21.1,0.9,0.0,75.8,0.0,0.0,0.9,0.4,227,0.4,0.0,49.21,0.0,0.0,0.0,0.0,45.2,0.0,0.0,52.47
59940209,Sibley-Ocheyedan Middle School,5994,Sibley-Ocheyedan Comm School District,Middle,47.96,Needs Improvement,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.8,47.2,7.5,52.8,14.1,1.5,0.0,4.0,22.1,2.0,0.5,69.8,0.0,0.0,0.5,0.0,199,0.0,0.0,46.85,0.0,0.0,0.0,0.0,49.15,0.0,0.0,47.64
59940418,Sibley Ocheyedan Elementary School,5994,Sibley-Ocheyedan Comm School District,Elementary,56.43,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,53.3,46.7,12.9,55.7,13.3,0.0,1.2,4.7,23.1,2.0,0.4,68.6,0.0,0.0,0.4,0.0,255,0.0,0.0,50.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5
60030109,Sidney High School,6003,Sidney Comm School District,High,52.4,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,49.5,50.5,0.0,45.9,12.6,0.0,0.0,0.0,5.4,1.8,0.5,92.3,0.5,0.0,0.0,0.0,222,0.0,0.0,52.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.77
60030139,Sidney Virtual SAC School,6003,Sidney Comm School District,Other,52.4,Acceptable,No Support Required,Met,Met,Achieved Standard,16382:Sidney High School,71.4,28.6,0.0,57.1,0.0,0.0,0.0,0.0,14.3,0.0,0.0,85.7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60030409,Sidney Elementary School,6003,Sidney Comm School District,Elementary,57.91,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,53.0,47.0,0.4,53.0,11.4,0.0,0.0,0.0,5.5,6.4,0.4,87.7,0.0,0.0,0.0,0.0,236,0.0,0.0,58.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.53
60120109,Sigourney Jr-Sr High Sch,6012,Sigourney Comm School District,High,60.66,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,50.7,48.9,0.4,34.4,12.2,0.4,1.1,0.0,2.2,1.9,0.0,94.4,0.0,0.4,0.0,0.4,270,0.4,0.0,57.28,55.69,0.0,0.0,0.0,0.0,0.0,0.0,60.52
60120409,Sigourney Elementary,6012,Sigourney Comm School District,Elementary,57.03,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,54.4,45.6,0.0,40.1,15.0,0.0,2.1,0.0,3.8,1.7,0.0,92.3,0.0,0.3,0.0,0.0,287,0.0,0.0,52.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.16
60300109,Sioux Center High School,6030,Sioux Center Comm School District,High,53.05,Acceptable,Targeted Year 2,Met,Targeted,English Learners (EL),Independent Institutional Data,50.1,49.9,14.9,43.4,9.7,0.4,1.6,0.0,43.0,1.6,0.2,53.1,0.4,0.0,0.0,0.0,495,0.0,41.29,49.53,46.74,0.0,0.0,0.0,47.57,0.0,0.0,58.2
60300209,Sioux Center Middle School,6030,Sioux Center Comm School District,Middle,59.06,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,52.9,47.1,10.3,44.6,12.6,0.6,1.4,0.0,40.6,2.3,0.0,55.1,0.0,0.0,0.0,0.0,350,0.0,46.86,55.81,48.06,0.0,0.0,0.0,55.05,0.0,0.0,62.46
60300409,Kinsey Elementary School,6030,Sioux Center Comm School District,Elementary,50.52,Acceptable,No Support Required,Met,Met,Achieved Standard,16392:Sioux Center Intermediate School,54.7,45.3,36.8,48.2,9.5,0.8,1.2,0.4,46.2,1.6,0.0,49.8,0.6,0.0,0.6,0.0,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60300418,Sioux Center Intermediate School,6030,Sioux Center Comm School District,Elementary,50.52,Acceptable,Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,50.4,49.6,19.6,40.4,13.8,0.8,2.9,0.4,37.5,3.3,0.0,55.0,0.0,0.0,0.8,0.0,240,0.0,45.15,51.34,43.37,0.0,0.0,0.0,48.97,0.0,0.0,48.97
60350109,Sioux Central High School,6035,Sioux Central Comm School District,High,51.51,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,59.5,40.5,4.7,33.6,15.7,1.1,0.7,0.7,10.2,1.8,0.0,85.4,6.2,0.0,0.7,0.0,274,0.0,0.0,47.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.57
60350209,Sioux Central Elementary School,6035,Sioux Central Comm School District,Elementary,52.23,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,50.3,49.7,4.7,32.5,12.0,1.0,0.5,1.0,14.7,3.1,0.0,79.6,0.0,0.0,0.5,0.0,191,0.0,0.0,52.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.75
60350218,Sioux Central Middle School,6035,Sioux Central Comm School District,Middle,59.23,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,56.0,44.0,6.4,24.8,22.0,1.4,1.4,0.0,17.7,5.7,0.0,73.8,5.0,0.0,1.4,0.0,141,0.0,0.0,58.9,52.12,0.0,0.0,0.0,0.0,0.0,0.0,59.86
60390118,East High School,6039,Sioux City Comm School District,High,51.91,Acceptable,Targeted Year 1,Met,Targeted,English Learners (EL),Independent Institutional Data,50.6,49.4,11.7,53.8,13.3,1.3,7.2,1.9,24.2,4.3,1.5,59.5,0.7,0.6,2.0,0.7,1495,0.0,43.57,49.35,44.42,0.0,45.66,0.0,48.56,44.36,0.0,54.15
60390131,V.I.B.E. Academy (Virtual Institute for Brighter Education),6039,Sioux City Comm School District,Other,40.4,Priority,Comprehensive Year 2,Not-Met,Not-Met,Low Socio-Economic Status (FRL),Independent Institutional Data,36.7,63.3,12.3,62.0,16.6,0.9,2.4,0.9,28.9,6.0,2.7,58.1,0.6,0.6,0.0,0.3,332,0.0,48.68,38.71,46.03,0.0,0.0,0.0,50.92,0.0,0.0,50.1
60390136,North High School,6039,Sioux City Comm School District,High,51.11,Acceptable,Extended Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,52.4,47.6,27.4,64.1,11.6,4.6,10.0,1.6,43.1,3.2,2.4,34.9,0.5,0.4,1.2,0.3,1634,0.0,47.65,49.79,44.14,55.73,50.62,0.0,48.61,46.31,47.44,54.05
60390145,West High School,6039,Sioux City Comm School District,High,46.86,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"English Learners (EL), Students with Disabilities (IEP), Native American",Independent Institutional Data,51.8,48.2,16.0,76.0,15.3,2.6,6.9,1.7,42.5,5.9,4.2,36.2,1.7,0.0,0.5,0.9,1252,0.0,42.82,45.87,41.82,47.48,45.41,0.0,46.26,45.62,42.07,48.72
60390209,East Middle School,6039,Sioux City Comm School District,Middle,53.59,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,53.1,46.9,9.6,64.7,14.5,1.6,7.1,1.6,28.4,5.7,0.9,54.6,1.2,0.4,1.6,0.4,1067,0.0,47.97,52.64,46.68,0.0,51.14,0.0,53.43,49.94,0.0,53.51
60390220,North Middle School,6039,Sioux City Comm School District,Middle,44.73,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"English Learners (EL), Low Socio-Economic Status (FRL), Hispanic, Students with Disabilities (IEP), Multi-Racial, Native American",Independent Institutional Data,49.3,50.7,19.6,74.2,13.6,3.7,9.5,1.8,42.9,5.3,2.5,34.3,0.6,0.1,1.4,0.2,1224,0.0,42.37,43.71,42.85,53.97,44.97,0.0,44.02,42.15,42.33,46.13
60390227,West Middle School,6039,Sioux City Comm School District,Middle,48.99,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Students with Disabilities (IEP), Native American",Independent Institutional Data,51.2,48.8,15.4,48.0,18.5,1.7,7.9,2.7,40.9,8.7,4.4,33.8,1.0,0.5,0.8,1.2,864,0.0,45.14,49.18,41.93,0.0,47.29,0.0,48.38,46.81,39.86,51.05
60390418,Bryant Elementary School,6039,Sioux City Comm School District,Elementary,49.17,Needs Improvement,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,52.2,47.8,32.8,75.3,9.4,3.7,17.8,2.6,34.6,7.1,2.6,31.5,0.6,0.6,0.9,0.0,534,0.0,48.06,48.71,43.84,0.0,51.05,0.0,46.93,0.0,0.0,50.08
60390472,Perry Creek Elementary School,6039,Sioux City Comm School District,Elementary,56.07,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,53.4,46.6,13.7,54.2,12.4,2.1,9.4,1.5,22.1,6.3,1.9,56.8,0.7,1.0,2.1,0.3,671,0.0,0.0,52.09,50.42,0.0,0.0,0.0,56.97,0.0,0.0,57.01
60390517,Hunt Elementary School,6039,Sioux City Comm School District,Elementary,52.73,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,49.3,50.7,45.9,88.0,12.0,2.0,13.2,6.2,56.0,5.3,4.8,12.6,0.3,0.0,4.8,2.2,357,0.0,47.36,52.03,0.0,0.0,0.0,0.0,51.37,0.0,0.0,0.0
60390526,Irving Elementary School,6039,Sioux City Comm School District,Elementary,50.64,Acceptable,Extended Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,51.7,48.3,73.0,93.5,9.9,0.5,6.9,0.6,83.9,1.6,3.2,3.3,0.0,0.3,1.1,0.2,634,0.0,49.07,49.96,40.52,0.0,0.0,0.0,50.5,0.0,0.0,0.0
60390539,Leeds Elementary School,6039,Sioux City Comm School District,Elementary,55.84,Commendable,Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,50.7,49.3,23.0,69.5,15.2,2.1,9.4,0.3,31.2,7.1,1.9,47.9,0.3,0.0,1.7,0.3,574,0.0,52.22,54.7,38.09,0.0,0.0,0.0,51.68,0.0,0.0,55.76
60390542,Liberty Elementary School,6039,Sioux City Comm School District,Elementary,49.73,Acceptable,Targeted Year 1,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,51.9,48.1,38.4,87.4,15.8,2.5,12.1,8.0,48.1,8.4,7.8,13.1,1.0,0.0,1.8,1.0,628,0.0,47.8,49.77,43.11,0.0,0.0,0.0,51.72,0.0,0.0,45.67
60390547,Loess Hills Elementary,6039,Sioux City Comm School District,Elementary,58.9,Commendable,Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,50.9,49.1,23.1,63.4,14.4,2.0,5.8,2.2,45.3,10.6,5.2,28.9,0.5,0.2,2.2,1.1,554,0.0,52.8,58.02,49.45,0.0,0.0,0.0,57.74,51.5,0.0,60.71
60390572,Morningside Elementary,6039,Sioux City Comm School District,Elementary,48.19,Needs Improvement,Extended Targeted Year 2,Met,Targeted,"Black/African American, English Learners (EL), Students with Disabilities (IEP)",Independent Institutional Data,50.7,49.3,18.3,70.3,12.4,1.5,10.7,3.1,25.4,6.9,1.7,50.7,0.7,0.0,2.6,0.5,606,0.0,39.75,48.2,39.94,0.0,41.08,0.0,46.58,0.0,0.0,49.22
60390573,Nodland Elementary School,6039,Sioux City Comm School District,Elementary,63.39,High Performing,No Support Required,Met,Met,Achieved Standard,16423:Sunnyside Elementary School,51.7,48.3,11.5,39.5,11.5,2.7,6.5,0.4,13.0,8.0,0.4,69.0,0.8,0.4,0.4,0.0,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60390580,Riverside Elementary School,6039,Sioux City Comm School District,Elementary,54.13,Acceptable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,57.7,42.3,12.7,77.5,22.1,0.5,2.8,0.9,31.9,9.9,2.3,51.6,0.9,0.9,0.5,0.0,213,0.0,0.0,51.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.59
60390601,Spalding Park Elementary,6039,Sioux City Comm School District,Elementary,56.06,Commendable,Targeted Year 2,Met,Met,Achieved Standard,Independent Institutional Data,51.4,48.6,21.8,70.1,16.0,0.6,12.0,4.5,31.2,6.8,2.6,42.3,1.1,0.5,4.2,0.3,619,0.0,49.38,54.11,44.3,0.0,55.58,0.0,55.11,0.0,0.0,56.02
60390607,Sunnyside Elementary School,6039,Sioux City Comm School District,Elementary,63.39,High Performing,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,58.4,41.6,5.7,39.3,14.1,2.7,4.2,1.1,11.8,7.6,1.1,71.4,0.4,0.8,0.0,0.0,262,0.0,0.0,62.36,60.16,0.0,0.0,0.0,67.15,0.0,0.0,62.62
60390612,Unity Elementary School,6039,Sioux City Comm School District,Elementary,51.96,Acceptable,Extended Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,49.3,50.7,22.2,76.8,16.6,1.7,7.9,0.9,35.8,8.1,3.0,42.6,0.0,0.2,1.1,1.3,469,0.0,46.22,49.84,38.62,0.0,0.0,0.0,49.87,0.0,0.0,53.52
60910109,South Central Calhoun High School,6091,South Central Calhoun Comm School District,High,58.26,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,48.5,51.5,1.3,41.2,7.3,0.0,0.0,1.3,3.9,2.1,0.0,92.7,0.4,0.0,0.0,0.9,233,0.0,0.0,56.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.84
60910218,South Central Calhoun Middle School,6091,South Central Calhoun Comm School District,Middle,48.71,Needs Improvement,Extended Targeted Year 2,Met,Targeted,Students with Disabilities (IEP),Independent Institutional Data,56.3,43.7,0.3,46.5,14.7,0.6,1.2,0.3,1.8,2.1,0.0,93.9,0.0,0.0,0.0,0.0,327,0.0,0.0,47.63,35.32,0.0,0.0,0.0,0.0,0.0,0.0,48.6
60910427,South Central Calhoun Elementary Building,6091,South Central Calhoun Comm School District,Elementary,48.71,Needs Improvement,No Support Required,Met,Met,Achieved Standard,16473:South Central Calhoun Middle School,50.7,49.3,2.2,54.8,7.8,0.0,0.7,0.7,3.7,2.6,0.0,92.2,1.1,0.0,0.0,0.0,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60930172,Solon High School,6093,Solon Comm School District,High,58.25,Commendable,No Support Required,Met,Met,Achieved Standard,Independent Institutional Data,50.7,48.8,0.0,8.8,8.6,0.8,0.6,0.0,1.9,2.7,0.0,93.9,0.0,0.0,0.0,0.0,475,0.4,0.0,60.05,52.57,0.0,0.0,0.0,0.0,0.0,0.0,58.11
